57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
57	888	354	800	56	 
