963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
963	345	156	91	936	 
