970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
970	345	716	244	64	 
