744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
744	814	281	130	1	 
